account_id,customer_id,account_type,account_status,opened_date,current_balance_inr,credit_limit_inr
26797,63821,Current,Dormant,2024-04-21,74385.02,0.0
26798,52833,Credit,Active,2023-01-18,3683.94,479308.85
26799,40960,Current,Active,2026-06-14,83552.95,0.0
26800,94056,Savings,Active,2024-12-27,21541.04,0.0
26801,53149,Salary,Active,2025-09-25,16170.43,0.0
26802,36565,Current,Dormant,2024-12-05,42207.45,0.0
26803,76745,Savings,Active,2023-07-27,16877.54,0.0
26804,88323,Savings,Active,2022-10-29,24417.26,0.0
26805,7822,Credit,Active,2025-08-14,23662.71,66739.78
26806,93740,Current,Active,2023-06-28,20716.51,0.0
26807,41305,Savings,Active,2024-01-11,144572.66,0.0
26808,76760,Savings,Active,2024-11-14,436867.89,0.0
26809,93482,Savings,Active,2023-12-18,19190.15,0.0
26810,8446,Current,Active,2023-04-04,5941.72,0.0
26811,65368,Salary,Dormant,2025-01-18,45890.27,0.0
26812,74362,Savings,Active,2026-09-23,393059.93,0.0
26813,8517,Savings,Active,2022-04-01,15111.02,0.0
26814,60514,Credit,Active,2025-04-15,70414.11,263133.3
26815,3105,Savings,Active,2023-09-14,17678.76,0.0
26816,87854,Salary,Active,2023-10-29,37042.98,0.0
26817,62444,Current,Active,2025-04-19,66635.28,0.0
26818,50727,Current,Active,2023-09-17,268670.97,0.0
26819,29746,Salary,Active,2026-02-23,16311.92,0.0
26820,77777,Savings,Active,2023-11-19,17343.09,0.0
26821,112828,Savings,Dormant,2022-04-02,36515.64,0.0
26822,55363,Current,Dormant,2024-07-13,8078.18,0.0
26823,54533,Savings,Active,2023-12-24,9569.16,0.0
26824,118654,Current,Active,2024-02-27,27931.92,0.0
26825,58270,Savings,Active,2023-01-18,18029.27,0.0
26826,27941,Savings,Active,2025-12-11,7441.61,0.0
26827,17270,Savings,Active,2025-06-15,48221.9,0.0
26828,71633,Savings,Active,2025-10-06,48192.38,0.0
26829,94346,Credit,Active,2025-05-20,95288.64,265794.51
26830,39935,Savings,Active,2022-12-24,40321.37,0.0
26831,88044,Savings,Active,2025-06-25,10102.06,0.0
26832,12016,Savings,Active,2025-11-09,22155.46,0.0
26833,69142,Savings,Active,2026-05-16,21897.98,0.0
26834,32557,Savings,Closed,2026-03-24,5444.91,0.0
26835,88885,Savings,Active,2024-02-11,8166.73,0.0
26836,22176,Credit,Active,2025-12-14,23498.44,73330.94
26837,103980,Salary,Active,2022-08-13,48904.17,0.0
26838,17888,Savings,Dormant,2023-08-24,13858.96,0.0
26839,1137,Current,Active,2023-03-13,13958.05,0.0
26840,94436,Savings,Active,2024-03-12,15574.54,0.0
26841,39437,Salary,Closed,2024-01-14,29465.35,0.0
26842,20952,Salary,Active,2025-02-06,10049.23,0.0
26843,39854,Savings,Active,2024-02-27,3930.51,0.0
26844,5668,Salary,Dormant,2024-08-07,213111.08,0.0
26845,91382,Current,Active,2024-01-15,4259.33,0.0
26846,33365,Salary,Active,2023-12-31,29691.5,0.0
26847,7502,Current,Active,2024-04-24,15744.75,0.0
26848,8820,Current,Active,2023-02-26,10220.72,0.0
26849,104366,Salary,Closed,2024-10-25,19081.02,0.0
26850,71681,Salary,Active,2024-10-06,81396.07,0.0
26851,63335,Credit,Active,2026-01-03,30201.19,242058.0
26852,26824,Salary,Active,2024-07-02,61257.13,0.0
26853,78855,Savings,Active,2024-09-13,11399.15,0.0
26854,63413,Salary,Active,2026-04-26,17380.36,0.0
26855,47772,Current,Active,2024-05-30,3244.9,0.0
26856,115569,Savings,Active,2023-05-22,14292.58,0.0
26857,30362,Current,Active,2025-05-02,49122.79,0.0
26858,868,Current,Active,2025-01-05,41512.98,0.0
26859,11854,Current,Active,2024-04-17,12922.06,0.0
26860,10042,Savings,Active,2023-12-14,14167.27,0.0
26861,19888,Savings,Active,2023-09-03,4090.98,0.0
26862,38873,Savings,Active,2023-10-15,18720.48,0.0
26863,5001,Savings,Dormant,2022-03-24,37708.28,0.0
26864,55034,Salary,Active,2022-11-10,20390.98,0.0
26865,22998,Salary,Active,2022-06-08,6391.8,0.0
26866,15062,Salary,Active,2023-11-17,87212.55,0.0
26867,57038,Credit,Active,2026-04-15,61365.09,446582.35
26868,57003,Salary,Active,2025-09-08,81272.83,0.0
26869,40443,Credit,Active,2025-05-21,21584.72,337121.19
26870,70829,Current,Active,2025-12-20,48791.06,0.0
26871,89734,Savings,Active,2024-09-01,169025.88,0.0
26872,6005,Current,Closed,2026-05-01,23792.79,0.0
26873,49581,Savings,Active,2023-01-24,19810.42,0.0
26874,8044,Savings,Active,2022-08-02,28681.39,0.0
26875,43159,Salary,Active,2024-07-11,24889.43,0.0
26876,117153,Savings,Active,2024-03-23,81440.4,0.0
26877,33871,Credit,Active,2022-08-15,12634.83,304826.67
26878,105411,Salary,Active,2023-12-02,6852.52,0.0
26879,69491,Savings,Active,2022-12-10,6706.4,0.0
26880,19317,Current,Active,2023-05-19,8344.8,0.0
26881,8644,Current,Active,2025-10-04,105638.39,0.0
26882,51703,Current,Closed,2023-02-04,40640.34,0.0
26883,50353,Savings,Closed,2025-11-08,15470.57,0.0
26884,85313,Salary,Closed,2025-04-28,40985.06,0.0
26885,47195,Current,Active,2025-12-13,14314.53,0.0
26886,32729,Savings,Active,2024-10-19,11123.44,0.0
26887,33043,Savings,Closed,2024-11-10,59430.73,0.0
26888,41383,Current,Active,2023-05-09,20260.77,0.0
26889,80936,Credit,Dormant,2023-12-16,4468.27,149379.23
26890,60903,Savings,Active,2023-12-06,12772.13,0.0
26891,92725,Savings,Active,2024-01-27,10645.73,0.0
26892,43515,Current,Active,2024-10-04,51444.6,0.0
26893,92888,Credit,Active,2026-04-24,242421.76,477640.41
26894,23063,Salary,Dormant,2024-07-29,34730.44,0.0
26895,116154,Savings,Active,2022-09-13,4577.39,0.0
26896,65430,Savings,Active,2023-11-04,30583.34,0.0
26897,113591,Salary,Closed,2025-07-31,44069.61,0.0
26898,103683,Salary,Active,2023-06-12,9204.23,0.0
26899,35132,Savings,Active,2023-11-10,25229.96,0.0
26900,8166,Savings,Active,2023-08-08,11885.66,0.0
26901,18909,Savings,Active,2024-01-21,104226.45,0.0
26902,117092,Savings,Closed,2022-09-08,14337.44,0.0
26903,83246,Salary,Active,2023-01-22,65462.46,0.0
26904,36388,Savings,Active,2026-01-27,17738.9,0.0
26905,73813,Current,Active,2025-08-02,337391.28,0.0
26906,90620,Salary,Closed,2026-01-27,14844.87,0.0
26907,30480,Savings,Active,2024-03-20,24029.2,0.0
26908,101292,Savings,Active,2025-04-23,92206.06,0.0
26909,26839,Savings,Closed,2024-11-14,63925.98,0.0
26910,25542,Salary,Active,2023-07-26,17002.93,0.0
26911,22144,Savings,Active,2026-03-11,10368.38,0.0
26912,54117,Savings,Active,2022-08-02,80714.41,0.0
26913,69440,Savings,Frozen,2025-04-05,26715.66,0.0
26914,95312,Savings,Active,2025-08-20,31186.33,0.0
26915,100078,Current,Active,2025-01-28,27420.2,0.0
26916,104975,Current,Frozen,2024-02-14,7758.69,0.0
26917,5309,Savings,Active,2023-09-19,35894.76,0.0
26918,8737,Current,Closed,2024-12-06,42301.06,0.0
26919,103195,Savings,Active,2024-02-09,15930.44,0.0
26920,59730,Current,Dormant,2023-08-19,9737.2,0.0
26921,3266,Savings,Active,2025-11-15,1511.24,0.0
26922,72944,Salary,Active,2022-09-06,72650.7,0.0
26923,19874,Savings,Closed,2023-12-26,17969.03,0.0
26924,46592,Current,Active,2024-11-12,49424.82,0.0
26925,86046,Savings,Active,2024-01-27,176990.32,0.0
26926,11515,Credit,Active,2025-06-11,3559.43,349439.1
26927,66442,Current,Active,2023-09-21,19710.1,0.0
26928,112857,Savings,Active,2023-07-21,12301.74,0.0
26929,59245,Salary,Active,2025-04-06,24935.36,0.0
26930,53023,Savings,Active,2025-03-25,39125.39,0.0
26931,66459,Current,Active,2022-08-15,32833.12,0.0
26932,26516,Savings,Active,2025-02-14,3071.95,0.0
26933,81138,Salary,Active,2023-08-15,23908.77,0.0
26934,106808,Savings,Active,2023-06-24,79201.93,0.0
26935,39362,Savings,Active,2023-04-06,165245.11,0.0
26936,51718,Current,Closed,2023-06-02,8975.2,0.0
26937,23965,Savings,Frozen,2025-07-12,58276.22,0.0
26938,53089,Current,Active,2024-04-10,20990.28,0.0
26939,31994,Savings,Active,2026-02-11,23600.66,0.0
26940,57797,Salary,Active,2025-06-21,8984.62,0.0
26941,26925,Current,Active,2026-02-06,10665.51,0.0
26942,23973,Salary,Active,2025-07-19,52112.29,0.0
26943,85662,Credit,Active,2025-02-11,14322.87,131807.53
26944,43710,Current,Dormant,2024-05-24,147767.2,0.0
26945,78565,Current,Active,2023-10-26,48131.01,0.0
26946,89757,Current,Frozen,2024-05-30,12378.04,0.0
26947,73598,Salary,Closed,2025-08-23,4499.39,0.0
26948,98499,Savings,Active,2025-08-16,36724.22,0.0
26949,17447,Current,Active,2026-04-06,28567.71,0.0
26950,89227,Savings,Active,2023-12-11,31256.98,0.0
26951,105354,Savings,Active,2025-05-03,425973.29,0.0
26952,103831,Savings,Active,2026-09-09,97286.98,0.0
26953,51765,Current,Active,2025-12-18,11546.25,0.0
26954,37472,Savings,Active,2026-02-04,46942.61,0.0
26955,49621,Savings,Active,2026-05-01,78281.7,0.0
26956,93881,Current,Active,2024-06-06,22382.17,0.0
26957,81217,Current,Active,2025-01-16,58805.02,0.0
26958,47601,Savings,Active,2024-06-21,25159.35,0.0
26959,12657,Savings,Active,2026-02-11,29849.69,0.0
26960,17392,Salary,Active,2025-11-15,15557.09,0.0
26961,103584,Savings,Active,2023-05-22,17345.13,0.0
26962,84636,Savings,Closed,2022-10-19,311698.18,0.0
26963,42424,Salary,Dormant,2026-05-28,12933.52,0.0
26964,83563,Savings,Active,2023-06-14,59006.8,0.0
26965,63806,Salary,Active,2024-07-04,291509.97,0.0
26966,27558,Savings,Active,2025-12-08,80165.57,0.0
26967,64962,Current,Active,2023-11-05,18044.92,0.0
26968,4610,Salary,Active,2022-12-22,2872.78,0.0
26969,11392,Savings,Closed,2023-09-01,57544.26,0.0
26970,62417,Salary,Active,2022-09-01,163333.56,0.0
26971,118244,Savings,Active,2024-05-02,14853.97,0.0
26972,8975,Savings,Active,2023-05-18,2960.78,0.0
26973,94539,Savings,Active,2025-01-30,24911.24,0.0
26974,48590,Savings,Active,2024-10-05,27440.95,0.0
26975,34914,Salary,Active,2026-04-15,91734.17,0.0
26976,60800,Current,Active,2026-03-02,66131.59,0.0
26977,32454,Current,Active,2024-09-03,50099.99,0.0
26978,61662,Credit,Closed,2025-03-24,124663.29,316060.67
26979,77223,Current,Active,2023-03-29,14369.99,0.0
26980,74362,Savings,Active,2026-10-07,44387.27,0.0
26981,87173,Savings,Active,2024-01-25,15626.62,0.0
26982,40233,Savings,Active,2023-01-05,35210.15,0.0
26983,67638,Salary,Active,2023-06-03,13242.7,0.0
26984,74012,Salary,Active,2023-12-10,41621.84,0.0
26985,36048,Savings,Active,2023-03-20,8549.44,0.0
26986,113148,Current,Dormant,2024-08-31,49020.32,0.0
26987,8292,Salary,Active,2023-01-23,18788.35,0.0
26988,40399,Savings,Closed,2023-07-01,151614.98,0.0
26989,11923,Savings,Active,2025-01-02,27485.26,0.0
26990,47199,Savings,Frozen,2026-02-02,45660.56,0.0
26991,417,Current,Active,2025-06-14,84702.92,0.0
26992,67929,Current,Active,2024-10-28,143846.23,0.0
26993,47937,Salary,Active,2025-05-05,24397.95,0.0
26994,23081,Savings,Active,2023-12-04,100349.44,0.0
26995,46119,Savings,Active,2022-08-23,11233.74,0.0
26996,15793,Savings,Active,2022-09-29,116637.22,0.0
26997,108331,Credit,Active,2023-01-06,29179.01,292256.07
26998,73520,Salary,Active,2024-10-18,10636.38,0.0
26999,38133,Savings,Active,2025-11-16,5458.61,0.0
27000,95347,Current,Active,2023-05-23,4639.43,0.0
27001,83023,Savings,Active,2025-10-03,9144.87,0.0
27002,65354,Savings,Active,2023-08-17,83505.5,0.0
27003,91487,Credit,Active,2024-04-11,28683.3,45305.85
27004,48695,Savings,Active,2024-10-12,10673.95,0.0
27005,59897,Credit,Active,2024-05-29,13752.49,68287.23
27006,7381,Savings,Frozen,2024-11-08,30657.17,0.0
27007,5153,Credit,Active,2023-04-12,6697.4,188412.64
27008,116132,Salary,Active,2024-03-20,33908.29,0.0
27009,13974,Salary,Active,2022-09-26,6165.16,0.0
27010,71840,Credit,Active,2024-02-08,68078.59,64119.14
27011,55337,Salary,Active,2022-08-23,56394.43,0.0
27012,7411,Salary,Active,2022-04-02,17219.84,0.0
27013,64990,Salary,Active,2024-11-17,126000.69,0.0
27014,17559,Current,Active,2025-07-27,125706.09,0.0
27015,79607,Salary,Active,2025-06-20,19133.76,0.0
27016,75733,Current,Active,2024-08-27,18116.77,0.0
27017,2595,Salary,Frozen,2023-10-31,67159.64,0.0
27018,35737,Credit,Dormant,2026-03-05,45486.28,55363.75
27019,89769,Salary,Active,2023-03-15,22219.54,0.0
27020,5115,Current,Active,2023-09-19,9660.13,0.0
27021,92241,Salary,Active,2024-05-29,8489.39,0.0
27022,113651,Current,Active,2024-01-15,17699.78,0.0
27023,118792,Savings,Active,2025-01-18,13596.78,0.0
27024,48223,Savings,Active,2025-07-02,8438.92,0.0
27025,6014,Savings,Frozen,2023-11-17,227667.31,0.0
27026,71315,Current,Active,2023-12-20,50140.92,0.0
27027,83237,Current,Active,2023-10-10,16786.33,0.0
27028,59135,Savings,Active,2024-02-11,35420.44,0.0
27029,51501,Salary,Active,2025-11-17,22589.17,0.0
27030,53540,Savings,Active,2024-12-18,52607.41,0.0
27031,35878,Savings,Dormant,2025-09-11,32691.41,0.0
27032,36848,Savings,Active,2026-06-17,70765.79,0.0
27033,40208,Savings,Active,2025-08-07,53156.27,0.0
27034,78486,Current,Active,2024-03-29,3590.28,0.0
27035,27945,Current,Active,2026-02-21,15557.8,0.0
27036,115391,Savings,Active,2025-06-05,45598.88,0.0
27037,107240,Savings,Active,2025-10-17,19582.15,0.0
27038,117655,Current,Active,2026-04-12,34976.47,0.0
27039,54617,Savings,Active,2022-08-06,266958.47,0.0
27040,31085,Current,Active,2023-05-20,258397.78,0.0
27041,4426,Current,Dormant,2026-06-15,100447.71,0.0
27042,55058,Salary,Active,2023-11-03,65585.96,0.0
27043,114777,Salary,Active,2022-05-23,24409.9,0.0
27044,52108,Savings,Active,2025-12-18,10061.22,0.0
27045,66298,Savings,Closed,2025-08-04,18549.78,0.0
27046,15550,Savings,Active,2023-09-17,18046.88,0.0
27047,83160,Savings,Active,2025-03-15,105481.52,0.0
27048,14208,Savings,Active,2024-08-18,83880.76,0.0
27049,72618,Savings,Active,2025-02-05,4763.48,0.0
27050,14120,Savings,Active,2024-06-05,15272.06,0.0
27051,60956,Savings,Active,2025-04-25,23592.03,0.0
27052,36770,Current,Active,2025-05-29,100349.69,0.0
27053,38363,Salary,Closed,2026-02-26,32508.01,0.0
27054,92210,Savings,Active,2026-03-12,673072.2,0.0
27055,90546,Current,Active,2023-08-10,14580.76,0.0
27056,75190,Credit,Active,2023-04-09,15236.55,69331.44
27057,119559,Savings,Active,2023-07-20,56551.39,0.0
27058,112516,Credit,Active,2024-01-02,15829.99,323785.52
27059,62859,Savings,Active,2026-01-12,81840.06,0.0
27060,40449,Savings,Active,2024-10-07,22619.1,0.0
27061,36917,Savings,Active,2023-01-03,79384.14,0.0
27062,21106,Savings,Closed,2023-08-29,15062.83,0.0
27063,42492,Salary,Active,2026-11-16,185924.89,0.0
27064,8975,Savings,Active,2023-01-10,38233.78,0.0
27065,33742,Savings,Active,2026-07-08,10943.53,0.0
27066,79228,Savings,Active,2024-02-07,30324.66,0.0
27067,13092,Salary,Active,2026-04-12,9823.22,0.0
27068,94843,Credit,Active,2022-08-20,32159.23,119180.5
27069,112147,Savings,Active,2023-12-22,2182.45,0.0
27070,100929,Savings,Active,2023-02-26,42748.87,0.0
27071,56210,Savings,Active,2023-10-19,77136.27,0.0
27072,25811,Current,Active,2025-02-07,18847.99,0.0
27073,96059,Credit,Active,2026-10-27,9746.88,53647.94
27074,115837,Salary,Active,2024-12-11,23893.68,0.0
27075,104531,Savings,Closed,2024-11-01,102177.42,0.0
27076,101072,Credit,Active,2023-03-28,57088.31,74351.73
27077,64304,Savings,Active,2023-10-01,29259.37,0.0
27078,41092,Savings,Active,2022-06-01,17023.22,0.0
27079,10906,Savings,Dormant,2023-06-02,5583.46,0.0
27080,34408,Salary,Active,2023-05-01,13686.18,0.0
27081,84961,Savings,Active,2023-05-17,12197.92,0.0
27082,111482,Savings,Dormant,2024-10-19,24838.66,0.0
27083,117252,Savings,Active,2024-11-27,5021.52,0.0
27084,45315,Salary,Active,2022-11-27,212701.33,0.0
27085,84894,Salary,Active,2025-11-05,103163.02,0.0
27086,78361,Current,Active,2024-12-28,19036.2,0.0
27087,60892,Current,Active,2024-07-18,35073.97,0.0
27088,69535,Credit,Active,2022-10-18,24896.32,163855.02
27089,57249,Savings,Active,2023-07-12,39386.25,0.0
27090,85356,Credit,Frozen,2022-10-13,11514.52,148618.74
27091,118581,Savings,Active,2025-11-20,22208.01,0.0
27092,65244,Savings,Active,2024-03-24,20591.34,0.0
27093,41741,Salary,Active,2024-01-24,31050.33,0.0
27094,14213,Salary,Active,2024-06-27,12792.19,0.0
27095,6504,Savings,Active,2023-08-07,20014.83,0.0
27096,55654,Current,Active,2024-06-02,2513.0,0.0
27097,62726,Savings,Dormant,2024-12-15,157067.37,0.0
27098,93026,Current,Active,2023-03-19,428496.61,0.0
27099,117997,Current,Active,2025-12-26,42148.38,0.0
27100,20304,Savings,Active,2025-05-24,41840.93,0.0
27101,22381,Current,Dormant,2026-04-25,48782.69,0.0
27102,14029,Savings,Active,2025-11-30,3692.56,0.0
27103,71412,Salary,Closed,2026-08-22,13730.12,0.0
27104,83290,Current,Active,2025-09-19,80768.86,0.0
27105,105303,Salary,Active,2024-05-24,52906.51,0.0
27106,3431,Savings,Active,2022-10-27,3683.84,0.0
27107,113746,Salary,Active,2023-07-15,5790.24,0.0
27108,23213,Current,Active,2023-12-31,24858.78,0.0
27109,2955,Savings,Active,2025-03-31,27939.69,0.0
27110,109163,Current,Frozen,2024-01-18,62029.34,0.0
27111,93541,Savings,Active,2023-12-28,9382.73,0.0
27112,113272,Credit,Active,2022-12-04,6593.84,237488.89
27113,66085,Savings,Closed,2024-01-11,8553.41,0.0
27114,94079,Credit,Active,2022-06-05,33435.63,482469.17
27115,39718,Current,Active,2026-03-09,5552.51,0.0
27116,33843,Salary,Active,2023-02-09,31276.12,0.0
27117,52813,Current,Active,2025-12-03,32674.42,0.0
27118,44845,Current,Active,2022-07-14,19003.12,0.0
27119,17405,Current,Active,2023-05-29,28644.45,0.0
27120,109592,Current,Closed,2023-04-18,4268.62,0.0
27121,77135,Savings,Active,2025-03-20,17286.23,0.0
27122,47469,Savings,Active,2026-02-25,79232.42,0.0
27123,22344,Salary,Closed,2024-01-07,9735.57,0.0
27124,24469,Savings,Active,2022-12-08,13980.21,0.0
27125,77363,Salary,Active,2023-04-14,28315.8,0.0
27126,1300,Current,Closed,2024-06-09,61451.99,0.0
27127,34994,Salary,Active,2025-12-04,9294.68,0.0
27128,1558,Savings,Active,2025-11-22,26690.59,0.0
27129,104909,Credit,Active,2026-02-10,7216.62,249401.67
27130,29980,Savings,Active,2025-07-27,59613.73,0.0
27131,63444,Savings,Active,2022-06-16,52819.0,0.0
27132,98742,Salary,Active,2025-07-10,131884.68,0.0
27133,71960,Savings,Active,2024-07-01,17225.2,0.0
27134,80332,Savings,Active,2025-03-14,29665.49,0.0
27135,106066,Current,Dormant,2025-10-19,7576.19,0.0
27136,99939,Savings,Active,2025-10-20,20197.18,0.0
27137,92265,Current,Dormant,2024-03-09,5297.5,0.0
27138,107411,Salary,Active,2022-03-29,24340.41,0.0
27139,118715,Salary,Active,2023-12-01,7259.89,0.0
27140,32019,Current,Active,2025-11-06,19917.9,0.0
27141,98001,Savings,Active,2026-01-02,47955.31,0.0
27142,34062,Savings,Active,2025-09-07,3882.56,0.0
27143,48684,Current,Active,2024-04-19,95680.57,0.0
27144,6921,Savings,Active,2024-11-03,9445.74,0.0
27145,37098,Salary,Active,2024-08-09,48985.86,0.0
27146,91037,Credit,Active,2025-11-01,31861.1,267313.1
27147,15120,Savings,Active,2023-09-18,55558.43,0.0
27148,82253,Salary,Closed,2025-07-19,46075.42,0.0
27149,78784,Current,Active,2022-02-07,71569.32,0.0
27150,5734,Savings,Active,2026-05-10,136772.87,0.0
27151,10695,Savings,Active,2024-05-22,25971.55,0.0
27152,89584,Savings,Dormant,2025-06-24,86689.92,0.0
27153,94118,Savings,Closed,2025-02-21,5585.13,0.0
27154,38286,Credit,Active,2023-01-02,44091.42,158974.95
27155,38705,Savings,Active,2023-10-13,46865.06,0.0
27156,73193,Current,Active,2024-10-23,5529.41,0.0
27157,68828,Salary,Active,2023-05-15,63731.26,0.0
27158,100682,Savings,Active,2022-05-12,35486.4,0.0
27159,13520,Savings,Active,2024-09-01,49660.73,0.0
27160,8084,Savings,Active,2022-10-26,28310.77,0.0
27161,75297,Salary,Active,2025-08-29,60260.14,0.0
27162,63689,Salary,Closed,2026-05-15,3515.03,0.0
27163,3142,Savings,Active,2023-08-19,94849.81,0.0
27164,88043,Current,Active,2026-08-15,18636.57,0.0
27165,97283,Savings,Active,2023-12-21,30002.21,0.0
27166,80186,Current,Active,2023-04-02,14141.01,0.0
27167,101580,Savings,Active,2024-12-20,46383.96,0.0
27168,103782,Savings,Active,2023-09-02,15561.2,0.0
27169,77397,Credit,Active,2023-04-30,91490.42,265692.53
27170,62500,Salary,Active,2024-10-28,27620.41,0.0
27171,37156,Salary,Active,2022-12-17,21768.19,0.0
27172,49680,Current,Active,2024-08-27,109005.98,0.0
27173,85234,Salary,Active,2023-04-04,13645.63,0.0
27174,39114,Savings,Dormant,2024-12-21,13209.36,0.0
27175,63561,Salary,Active,2024-03-09,14740.88,0.0
27176,35928,Current,Active,2025-09-15,51143.93,0.0
27177,114977,Salary,Active,2025-04-01,10381.6,0.0
27178,117937,Savings,Active,2023-03-10,13338.27,0.0
27179,91222,Current,Active,2023-05-24,14335.82,0.0
27180,101134,Savings,Active,2024-10-15,83503.94,0.0
27181,29017,Savings,Active,2025-09-16,7346.79,0.0
27182,19335,Current,Active,2024-11-06,91098.91,0.0
27183,54677,Salary,Active,2025-11-17,19259.63,0.0
27184,48992,Salary,Active,2024-12-02,10738.64,0.0
27185,92138,Current,Active,2024-03-02,5437.92,0.0
27186,105272,Savings,Active,2022-07-17,28225.24,0.0
27187,1290,Credit,Active,2023-05-11,30061.21,32638.6
27188,84316,Savings,Active,2024-07-02,53158.12,0.0
27189,17850,Savings,Active,2026-02-10,122645.27,0.0
27190,7637,Credit,Active,2022-11-17,37916.2,483889.53
27191,13853,Salary,Active,2025-06-04,21154.8,0.0
27192,69981,Credit,Active,2025-10-07,16649.13,349909.27
27193,18787,Savings,Active,2022-11-03,16852.54,0.0
27194,117548,Current,Dormant,2023-05-02,8512.15,0.0
27195,48703,Credit,Active,2023-02-12,70677.94,152336.56
27196,43565,Savings,Active,2024-01-28,14226.35,0.0
27197,84524,Current,Active,2023-08-10,22740.9,0.0
27198,111348,Salary,Active,2024-10-11,1276.57,0.0
27199,88436,Salary,Frozen,2025-12-31,19890.39,0.0
27200,57889,Savings,Active,2025-10-19,8824.32,0.0
27201,59191,Savings,Active,2026-05-02,24825.11,0.0
27202,77729,Savings,Active,2026-04-23,94085.4,0.0
27203,30984,Savings,Active,2025-10-28,76537.62,0.0
27204,72504,Credit,Active,2024-09-03,9459.65,180605.96
27205,97839,Credit,Active,2024-01-29,107924.88,154493.47
27206,58421,Savings,Active,2025-04-25,115424.06,0.0
27207,90653,Salary,Active,2024-04-14,111403.44,0.0
27208,50165,Salary,Active,2025-12-13,144045.79,0.0
27209,19235,Current,Active,2024-02-03,9089.6,0.0
27210,70958,Credit,Active,2022-07-22,45620.54,378467.86
27211,115403,Savings,Active,2023-02-07,15917.06,0.0
27212,25039,Current,Active,2026-04-18,3734.28,0.0
27213,87968,Credit,Active,2026-08-07,32376.5,431668.5
27214,48529,Savings,Active,2022-12-10,67225.07,0.0
27215,86258,Savings,Dormant,2025-12-04,88714.13,0.0
27216,32359,Salary,Active,2024-11-30,3288.59,0.0
27217,113633,Savings,Active,2025-03-18,91612.04,0.0
27218,17106,Current,Active,2023-05-25,55023.08,0.0
27219,117751,Salary,Active,2026-04-06,25764.9,0.0
27220,5227,Savings,Active,2025-11-25,16612.56,0.0
27221,25792,Savings,Active,2023-08-01,3851.51,0.0
27222,22487,Savings,Dormant,2026-01-05,64522.01,0.0
27223,118364,Salary,Active,2022-10-01,15496.24,0.0
27224,70307,Savings,Active,2024-03-09,9893.49,0.0
27225,32812,Credit,Active,2025-02-25,31963.64,128032.44
27226,115538,Current,Dormant,2024-09-03,9195.03,0.0
27227,76906,Savings,Active,2024-08-29,11819.41,0.0
27228,91365,Salary,Active,2022-04-04,17039.06,0.0
27229,24598,Savings,Active,2024-09-24,9492.84,0.0
27230,22788,Savings,Active,2023-04-06,14163.5,0.0
27231,21602,Savings,Active,2024-06-14,52372.06,0.0
27232,54548,Savings,Active,2024-12-15,26245.01,0.0
27233,86635,Current,Dormant,2025-10-15,64215.1,0.0
27234,7686,Savings,Closed,2024-09-13,43969.65,0.0
27235,52602,Current,Active,2026-09-24,20376.12,0.0
27236,117272,Savings,Active,2025-10-04,90389.74,0.0
27237,19781,Salary,Active,2024-07-01,8952.01,0.0
27238,12565,Savings,Active,2022-11-14,59498.17,0.0
27239,20582,Credit,Active,2025-10-16,26768.61,310377.25
27240,59270,Current,Active,2023-06-16,26188.24,0.0
27241,35570,Current,Active,2022-09-12,157936.65,0.0
27242,71391,Savings,Active,2023-10-22,9821.59,0.0
27243,98394,Savings,Active,2024-03-27,32149.28,0.0
27244,35857,Savings,Active,2024-09-14,26298.25,0.0
27245,27843,Credit,Active,2024-05-02,27360.81,345348.1
27246,77129,Current,Closed,2023-11-06,44146.03,0.0
27247,80540,Savings,Active,2023-08-21,334352.08,0.0
27248,81291,Current,Active,2024-05-08,9151.14,0.0
27249,31108,Current,Active,2024-04-17,16105.42,0.0
27250,109803,Savings,Active,2025-11-18,16321.81,0.0
27251,31947,Current,Active,2024-10-14,104432.19,0.0
27252,61199,Current,Active,2024-08-26,171761.48,0.0
27253,117745,Savings,Active,2022-05-26,131116.67,0.0
27254,114161,Salary,Frozen,2026-01-05,94136.26,0.0
27255,8081,Savings,Dormant,2024-05-05,14128.15,0.0
27256,28011,Current,Active,2025-04-30,14035.47,0.0
27257,79924,Credit,Closed,2025-03-07,3364.69,257324.86
27258,46232,Current,Dormant,2025-12-21,62096.73,0.0
27259,22722,Savings,Active,2023-10-13,32048.06,0.0
27260,74630,Salary,Active,2025-10-27,56661.36,0.0
27261,27883,Current,Active,2025-12-02,224372.85,0.0
27262,30477,Current,Active,2024-05-28,36612.25,0.0
27263,91746,Savings,Dormant,2023-03-05,9570.87,0.0
27264,14560,Current,Dormant,2022-12-14,31081.57,0.0
27265,24135,Savings,Active,2022-10-14,26604.53,0.0
27266,17613,Savings,Closed,2023-06-29,29127.03,0.0
27267,66369,Savings,Active,2024-03-14,2005.35,0.0
27268,59334,Savings,Active,2024-08-15,27742.02,0.0
27269,85814,Savings,Frozen,2025-12-29,98457.74,0.0
27270,11260,Savings,Active,2025-11-10,216761.73,0.0
27271,70918,Savings,Active,2024-10-03,34945.78,0.0
27272,75585,Current,Closed,2023-03-27,198359.51,0.0
27273,30480,Salary,Active,2024-11-01,15098.71,0.0
27274,55328,Savings,Active,2026-10-30,32749.57,0.0
27275,72754,Savings,Active,2023-08-24,476481.1,0.0
