ticket_id,customer_id,created_at,issue_category,priority,channel,ticket_status,resolution_hours,customer_satisfaction,agent_team
946,87600,2025-11-17 07:23:59,KYC,Medium,Email,Closed,1.86,4.0,Disputes
947,36415,2025-12-15 16:22:26,Account Access,Low,Email,Resolved,11.21,5.0,Account Services
948,32208,2024-12-31 08:49:34,Payment Failure,Low,Web,Closed,2.48,5.0,Disputes
949,79736,2025-10-31 11:34:39,Fraud Alert,High,Mobile App,Resolved,5.65,5.0,Fraud & Risk
950,33653,2025-12-09 19:46:58,Payment Failure,Medium,Branch,Resolved,22.38,4.0,Fraud & Risk
951,112528,2025-08-21 11:42:38,Account Access,Medium,Mobile App,Closed,8.06,5.0,KYC
952,64059,2025-08-03 04:26:09,General Inquiry,Critical,Mobile App,Closed,4.5,5.0,Fraud & Risk
953,91567,2023-02-09 21:26:13,Chargeback,Medium,Web,Closed,13.77,4.0,Payments
954,78604,2023-10-16 09:41:29,Account Access,Low,Email,Resolved,2.06,5.0,Fraud & Risk
955,47569,2025-04-20 13:01:05,KYC,Low,Mobile App,Closed,1.15,4.0,KYC
956,3659,2024-01-02 09:20:25,General Inquiry,Medium,Email,Resolved,6.38,5.0,KYC
957,39837,2024-05-19 19:07:06,Payment Failure,Critical,Phone,Closed,9.8,5.0,Account Services
958,32518,2022-10-04 06:48:03,Fraud Alert,High,Mobile App,Resolved,19.06,3.0,Account Services
959,76364,2025-05-06 20:35:16,Fraud Alert,Low,Branch,Resolved,12.71,4.0,Disputes
960,43606,2025-12-02 10:07:59,Payment Failure,Medium,Phone,Closed,1.99,3.0,Payments
961,81136,2025-01-24 05:16:51,Refund,High,Mobile App,Closed,24.26,4.0,Fraud & Risk
962,85473,2024-01-19 03:51:35,Payment Failure,Low,Web,Resolved,6.61,5.0,Fraud & Risk
963,14862,2025-08-12 21:37:57,KYC,Medium,Phone,Closed,8.66,3.0,Fraud & Risk
964,25277,2025-04-04 23:03:39,Fraud Alert,Low,Phone,Closed,12.96,4.0,Fraud & Risk
965,59271,2025-08-02 01:35:17,KYC,Low,Phone,Closed,5.33,5.0,Payments
966,58471,2025-01-25 17:08:47,Fraud Alert,High,Email,Closed,21.37,4.0,Disputes
967,20340,2025-09-20 21:54:46,Merchant Dispute,Medium,Mobile App,In Progress,4.21,,KYC
968,48559,2024-10-22 20:39:03,General Inquiry,High,Mobile App,Closed,18.1,4.0,Payments
969,93079,2025-10-21 10:48:25,Account Access,High,Mobile App,Closed,1.52,5.0,Payments
970,35051,2024-04-12 14:07:57,KYC,Low,Email,Resolved,1.46,4.0,Fraud & Risk
971,16380,2024-06-02 08:07:08,Merchant Dispute,Low,Phone,In Progress,46.33,,KYC
972,40123,2025-08-06 01:20:45,Chargeback,Medium,Phone,Resolved,7.78,4.0,Account Services
973,92253,2025-04-01 16:04:41,Payment Failure,High,Phone,Resolved,5.39,5.0,Account Services
974,62890,2024-12-19 07:09:17,Fraud Alert,Low,Mobile App,Open,0.0,,Account Services
975,20609,2025-11-24 01:04:10,KYC,Medium,Web,Closed,1.84,3.0,Account Services
976,47662,2025-03-09 03:45:34,Chargeback,Medium,Mobile App,Closed,8.05,5.0,Fraud & Risk
977,80506,2025-06-23 21:39:13,General Inquiry,Medium,Mobile App,Resolved,22.06,4.0,Payments
978,60013,2024-12-28 20:26:32,Chargeback,Medium,Phone,Resolved,7.42,4.0,KYC
979,107425,2024-03-14 15:51:52,Merchant Dispute,Medium,Phone,In Progress,17.3,,Disputes
980,7333,2024-03-09 07:04:38,General Inquiry,Low,Web,Resolved,8.1,4.0,Account Services
981,110226,2025-09-12 03:44:19,Merchant Dispute,Medium,Phone,Resolved,14.07,3.0,Account Services
982,33488,2025-10-07 23:46:35,Payment Failure,Medium,Phone,Closed,6.13,4.0,Account Services
983,92766,2025-09-08 15:51:59,General Inquiry,Medium,Email,Resolved,36.29,5.0,Fraud & Risk
984,79330,2023-12-10 11:22:52,Payment Failure,Low,Phone,Closed,32.96,3.0,Disputes
985,37208,2023-06-23 00:09:38,Account Access,Medium,Mobile App,Closed,35.63,3.0,Disputes
986,119490,2025-04-23 17:24:47,Fraud Alert,Low,Mobile App,Resolved,12.2,5.0,Disputes
987,44449,2022-11-24 00:03:55,KYC,Low,Phone,Closed,1.94,5.0,Account Services
988,7045,2024-08-19 19:04:06,Merchant Dispute,Medium,Web,Closed,5.27,3.0,Fraud & Risk
989,1046,2023-01-29 17:21:21,Chargeback,High,Mobile App,Resolved,4.41,4.0,Fraud & Risk
990,66963,2025-06-14 15:00:38,General Inquiry,High,Email,Resolved,7.92,5.0,Payments
991,1298,2025-08-12 14:29:56,KYC,Medium,Mobile App,Resolved,5.49,3.0,Payments
992,9468,2025-08-12 21:01:03,Merchant Dispute,Medium,Mobile App,Closed,1.2,2.0,KYC
993,65326,2024-06-14 14:38:52,General Inquiry,Medium,Branch,Closed,2.95,3.0,Payments
994,79958,2025-12-27 13:11:34,Fraud Alert,Low,Web,Resolved,0.95,5.0,KYC
995,97059,2023-09-07 19:48:35,Payment Failure,High,Web,In Progress,4.14,,Disputes
996,25918,2025-07-06 14:05:19,Merchant Dispute,High,Phone,In Progress,11.03,,KYC
997,91746,2025-03-12 13:52:07,Fraud Alert,Medium,Phone,Closed,13.44,4.0,Disputes
998,47160,2024-05-09 06:59:02,Payment Failure,Medium,Phone,Resolved,31.53,5.0,Fraud & Risk
999,50190,2025-03-30 12:31:37,Chargeback,Medium,Email,In Progress,6.57,,Fraud & Risk
1000,116806,2024-07-29 04:22:18,Fraud Alert,High,Web,Resolved,7.29,4.0,Fraud & Risk
1001,115027,2025-12-26 16:03:01,Payment Failure,Medium,Web,Closed,20.24,3.0,Account Services
1002,92108,2025-07-20 22:42:37,Refund,Medium,Web,Resolved,10.3,5.0,Fraud & Risk
1003,66497,2025-09-25 15:31:02,Fraud Alert,High,Email,Closed,23.89,3.0,Fraud & Risk
1004,96170,2022-11-04 07:07:55,Merchant Dispute,Medium,Phone,Closed,3.88,3.0,Account Services
1005,102092,2024-08-19 02:04:28,Payment Failure,Medium,Phone,Resolved,12.53,4.0,KYC
1006,107294,2023-02-17 14:02:35,KYC,Medium,Branch,Resolved,5.91,4.0,Fraud & Risk
1007,31433,2024-09-11 07:35:26,General Inquiry,High,Phone,Closed,3.8,4.0,Fraud & Risk
1008,26828,2025-10-02 02:45:04,KYC,Medium,Email,Open,0.0,,Fraud & Risk
1009,47309,2025-02-07 07:33:30,Refund,Medium,Phone,Closed,5.34,4.0,Account Services
1010,54610,2024-07-26 21:31:04,Merchant Dispute,Medium,Mobile App,In Progress,11.57,,Account Services
1011,110336,2025-04-14 15:15:07,KYC,Low,Mobile App,Open,0.0,,Fraud & Risk
1012,48144,2022-07-10 03:05:09,Merchant Dispute,High,Email,Open,0.0,,Disputes
1013,102661,2024-04-02 23:54:56,Merchant Dispute,Low,Email,Closed,3.16,4.0,Account Services
1014,44026,2025-03-14 03:26:43,Account Access,Medium,Email,Closed,1.78,4.0,KYC
1015,112050,2025-07-03 09:03:33,General Inquiry,Medium,Mobile App,Closed,4.25,5.0,Disputes
1016,4723,2025-10-25 18:05:48,Refund,Low,Mobile App,Resolved,9.89,4.0,Fraud & Risk
1017,110792,2023-12-18 09:37:33,Account Access,Medium,Email,In Progress,3.95,,Disputes
1018,58160,2024-10-09 18:46:02,Payment Failure,Low,Mobile App,Resolved,24.23,5.0,Disputes
1019,98512,2024-11-14 02:22:08,Refund,Low,Web,Closed,3.32,4.0,Fraud & Risk
1020,20327,2025-09-17 20:50:22,Account Access,Low,Mobile App,Resolved,14.14,4.0,KYC
1021,27396,2025-08-26 04:50:17,Payment Failure,High,Mobile App,Closed,1.74,5.0,KYC
1022,61163,2025-05-16 07:02:44,Fraud Alert,High,Email,Closed,30.41,3.0,Account Services
1023,20317,2022-07-04 18:15:07,Refund,Critical,Email,Closed,5.35,5.0,Account Services
1024,105467,2025-12-06 03:51:17,Account Access,Medium,Phone,Resolved,7.18,5.0,Account Services
1025,48251,2025-03-21 22:06:19,Payment Failure,High,Email,Resolved,8.01,5.0,Payments
1026,56443,2025-11-02 17:41:07,Merchant Dispute,High,Mobile App,Resolved,4.01,5.0,Account Services
1027,88942,2025-04-14 18:52:20,General Inquiry,Medium,Email,Closed,3.83,4.0,Fraud & Risk
1028,5279,2024-11-27 23:07:00,General Inquiry,Medium,Mobile App,Resolved,7.22,3.0,Fraud & Risk
1029,35753,2024-01-24 01:13:21,Chargeback,Low,Mobile App,In Progress,8.31,,KYC
1030,51643,2024-11-03 03:38:57,Account Access,Medium,Branch,Resolved,8.5,3.0,Payments
1031,95033,2024-02-29 07:11:11,Fraud Alert,Low,Branch,Closed,24.53,5.0,Fraud & Risk
1032,50300,2025-01-16 00:33:04,Payment Failure,High,Mobile App,Closed,2.96,5.0,Account Services
1033,83653,2024-09-01 08:12:56,Account Access,Low,Mobile App,In Progress,24.46,,Payments
1034,17079,2022-07-11 10:22:01,Fraud Alert,High,Branch,Closed,28.15,4.0,KYC
1035,58142,2025-12-30 20:04:49,Fraud Alert,Low,Branch,In Progress,2.75,,KYC
1036,72947,2022-07-17 13:15:06,Account Access,Medium,Email,Open,0.0,,Account Services
1037,16355,2025-07-14 17:57:51,Refund,Medium,Web,In Progress,13.37,,Disputes
1038,24812,2025-04-08 13:05:07,KYC,High,Phone,Resolved,6.29,4.0,KYC
1039,118371,2024-03-14 10:01:42,Refund,Low,Web,In Progress,5.07,,Payments
1040,81223,2025-07-29 07:03:08,Refund,High,Mobile App,Closed,51.97,5.0,Payments
1041,25933,2025-01-23 23:51:35,KYC,Critical,Web,Resolved,9.61,4.0,Payments
1042,90294,2023-09-24 00:03:21,General Inquiry,Medium,Mobile App,Resolved,1.78,4.0,Payments
1043,56302,2024-12-28 19:28:44,General Inquiry,Medium,Web,Resolved,12.53,5.0,Account Services
1044,99678,2025-05-19 11:35:19,Refund,Medium,Email,In Progress,53.28,,Fraud & Risk
1045,41592,2025-01-02 18:30:01,Refund,Medium,Branch,Resolved,9.33,4.0,Fraud & Risk
1046,42651,2025-12-20 23:29:46,Merchant Dispute,Low,Email,Closed,19.01,4.0,KYC
1047,13325,2024-03-03 17:51:12,Account Access,Low,Email,Resolved,7.37,4.0,Disputes
1048,86672,2025-02-23 11:45:05,Merchant Dispute,Low,Mobile App,In Progress,3.06,,Payments
1049,83300,2025-10-03 01:14:43,Payment Failure,Low,Mobile App,Closed,3.89,5.0,Account Services
1050,34301,2025-05-12 19:41:59,KYC,Medium,Branch,Resolved,4.03,2.0,KYC
1051,69253,2025-10-22 12:12:32,Chargeback,Low,Mobile App,Resolved,10.0,4.0,Fraud & Risk
1052,100319,2022-09-16 15:34:12,Chargeback,Low,Web,Closed,10.71,3.0,Disputes
1053,57318,2025-05-12 01:12:16,Account Access,High,Web,Closed,22.19,5.0,Disputes
1054,2199,2025-12-26 03:56:15,Fraud Alert,Low,Email,Closed,15.87,4.0,Account Services
1055,119573,2024-08-17 03:44:37,Merchant Dispute,Low,Mobile App,Closed,10.62,4.0,Disputes
1056,100184,2024-02-02 15:34:21,Payment Failure,Low,Mobile App,Resolved,5.79,5.0,Account Services
1057,13792,2025-08-04 01:33:01,KYC,Medium,Branch,Resolved,3.09,4.0,Disputes
1058,41711,2024-09-10 08:40:07,Fraud Alert,Low,Web,Closed,2.94,2.0,KYC
1059,18057,2025-12-06 22:07:53,Payment Failure,Medium,Phone,Resolved,17.34,4.0,Payments
1060,102117,2023-09-13 20:06:19,Chargeback,Medium,Web,Resolved,7.04,3.0,Disputes
1061,68645,2025-12-23 01:04:18,Payment Failure,Medium,Phone,Closed,6.45,5.0,KYC
1062,99456,2024-12-15 22:12:13,Fraud Alert,Low,Mobile App,Resolved,4.2,3.0,Account Services
1063,18050,2024-11-16 20:29:21,Refund,Medium,Mobile App,In Progress,24.73,,Payments
1064,28441,2025-12-27 19:46:32,General Inquiry,Medium,Web,Resolved,11.19,4.0,KYC
1065,103038,2025-12-17 09:24:46,KYC,Low,Mobile App,Closed,6.46,4.0,Disputes
1066,34998,2024-05-22 02:29:21,KYC,Low,Phone,Closed,2.62,4.0,KYC
1067,54542,2024-05-18 04:03:16,Fraud Alert,Medium,Web,Closed,3.69,3.0,Account Services
1068,47934,2023-06-14 01:23:05,Chargeback,Medium,Email,Closed,7.33,3.0,Account Services
1069,102231,2024-09-02 17:39:34,Refund,Low,Email,In Progress,3.62,,Account Services
1070,110809,2025-04-02 20:01:32,General Inquiry,Critical,Web,In Progress,4.15,,Payments
1071,119495,2024-12-08 17:27:47,Fraud Alert,Medium,Mobile App,Closed,11.3,5.0,Payments
1072,9762,2025-11-28 17:40:08,Chargeback,High,Mobile App,Open,0.0,,Disputes
1073,43816,2024-10-06 05:07:40,Payment Failure,Low,Branch,Closed,8.54,5.0,Payments
1074,70246,2025-07-11 09:40:43,Account Access,Medium,Mobile App,Open,0.0,,Fraud & Risk
1075,21922,2024-05-05 18:12:52,Payment Failure,Medium,Web,Resolved,22.28,4.0,Account Services
1076,96373,2025-08-24 09:02:40,Payment Failure,Medium,Web,Closed,4.23,3.0,Payments
1077,113875,2023-09-02 01:55:41,KYC,High,Web,Closed,1.44,5.0,Fraud & Risk
1078,97983,2025-08-06 02:55:48,General Inquiry,Critical,Mobile App,Closed,2.45,3.0,Payments
1079,54183,2024-11-29 19:02:19,Chargeback,Medium,Mobile App,Resolved,3.18,4.0,Disputes
1080,24190,2025-08-23 12:19:05,Fraud Alert,High,Web,Open,0.0,,Fraud & Risk
1081,37960,2025-03-26 05:40:31,Chargeback,Low,Phone,Closed,6.9,2.0,Payments
1082,85720,2025-06-20 19:04:36,KYC,Low,Mobile App,Closed,5.43,4.0,KYC
1083,58318,2025-11-19 14:56:03,Payment Failure,Medium,Web,Resolved,3.58,5.0,Fraud & Risk
1084,30819,2025-12-02 13:46:00,Payment Failure,Medium,Web,Closed,11.67,5.0,Payments
1085,3007,2023-08-26 14:59:24,Chargeback,High,Web,Closed,52.83,4.0,Disputes
1086,75977,2025-06-18 02:11:16,Payment Failure,Medium,Mobile App,Resolved,9.17,3.0,Fraud & Risk
1087,70445,2025-11-27 09:25:46,Refund,Medium,Web,Resolved,1.34,4.0,Payments
1088,46215,2025-07-05 05:25:22,KYC,Low,Branch,Resolved,34.5,4.0,Disputes
1089,77541,2025-10-07 05:18:40,Payment Failure,Medium,Phone,Resolved,16.23,4.0,Payments
1090,25209,2024-12-07 22:48:13,Payment Failure,Low,Phone,Resolved,10.04,5.0,Fraud & Risk
1091,50876,2025-08-26 18:40:07,KYC,High,Web,Resolved,4.91,3.0,Fraud & Risk
1092,91868,2024-09-29 13:46:57,Fraud Alert,Low,Phone,Resolved,1.76,4.0,Account Services
1093,17474,2024-12-11 06:02:47,Payment Failure,Medium,Mobile App,Resolved,1.67,4.0,KYC
1094,34152,2025-05-06 09:28:39,Chargeback,Low,Phone,Closed,11.51,5.0,Payments
1095,41437,2025-04-22 04:11:51,KYC,Medium,Mobile App,Closed,22.09,3.0,KYC
1096,59108,2024-04-18 00:28:32,Fraud Alert,High,Phone,Resolved,4.3,4.0,Payments
1097,113737,2024-10-14 23:52:54,Chargeback,Low,Mobile App,Resolved,9.5,3.0,KYC
1098,80779,2025-11-27 20:23:17,Payment Failure,High,Phone,Closed,6.9,4.0,Fraud & Risk
1099,32411,2025-01-10 09:28:33,Chargeback,Medium,Mobile App,In Progress,1.55,,KYC
1100,14343,2024-12-01 16:55:28,Chargeback,High,Web,Resolved,7.29,4.0,Account Services
1101,41958,2023-08-15 23:15:22,Payment Failure,Medium,Phone,Resolved,4.86,3.0,Disputes
1102,66935,2025-02-14 13:35:41,Chargeback,Critical,Branch,Resolved,13.39,4.0,Fraud & Risk
1103,63345,2024-09-25 05:22:38,Fraud Alert,High,Phone,Closed,4.41,3.0,Account Services
1104,44320,2025-10-23 18:23:10,KYC,Low,Mobile App,Closed,4.12,4.0,KYC
1105,101796,2024-05-26 14:10:46,Account Access,Medium,Mobile App,Closed,29.2,4.0,Fraud & Risk
1106,40842,2025-12-31 18:47:18,Payment Failure,Low,Mobile App,Resolved,12.36,2.0,Disputes
1107,34531,2025-03-05 10:47:32,Account Access,High,Mobile App,Resolved,9.31,4.0,Fraud & Risk
1108,44154,2022-12-17 17:21:04,KYC,Medium,Mobile App,Closed,15.45,4.0,Fraud & Risk
1109,25536,2024-11-14 11:38:31,Payment Failure,Medium,Web,Resolved,2.61,4.0,KYC
1110,103933,2023-06-14 18:57:54,Payment Failure,Medium,Mobile App,Resolved,20.08,5.0,Payments
1111,67548,2024-01-23 19:39:31,Refund,High,Phone,In Progress,3.57,,Payments
1112,44318,2025-12-01 08:49:44,KYC,High,Phone,Closed,4.34,5.0,Disputes
1113,59043,2025-06-20 05:55:22,KYC,Low,Mobile App,Resolved,2.77,5.0,Payments
1114,33028,2025-07-28 05:21:07,Refund,Medium,Web,Resolved,7.33,5.0,Payments
1115,34886,2025-08-12 10:56:04,General Inquiry,Low,Web,Resolved,4.99,4.0,Disputes
1116,76471,2025-07-06 17:03:53,KYC,Medium,Mobile App,Resolved,4.19,3.0,Fraud & Risk
1117,98871,2023-03-19 08:07:11,Refund,High,Web,In Progress,4.25,,Fraud & Risk
1118,19769,2024-04-04 02:16:41,Fraud Alert,Critical,Mobile App,Closed,3.05,4.0,Payments
1119,94216,2025-10-12 22:13:45,Merchant Dispute,Medium,Web,Resolved,13.66,3.0,Fraud & Risk
1120,91498,2024-02-04 10:24:16,Account Access,Low,Web,Closed,4.5,5.0,Payments
1121,45351,2024-04-13 12:42:57,Merchant Dispute,Low,Mobile App,Closed,1.94,4.0,Disputes
1122,19801,2025-12-01 06:10:30,Payment Failure,Medium,Branch,Resolved,14.94,5.0,KYC
1123,38978,2024-09-23 05:31:10,Account Access,Low,Email,Closed,31.69,4.0,Account Services
1124,103420,2025-10-29 03:04:49,Payment Failure,Critical,Web,In Progress,3.42,,Payments
1125,31348,2025-06-08 03:17:40,General Inquiry,High,Email,Closed,1.33,4.0,Fraud & Risk
1126,36081,2025-06-27 22:14:43,Refund,Medium,Mobile App,Resolved,13.93,3.0,Disputes
1127,53146,2025-05-19 09:28:54,Fraud Alert,High,Mobile App,Closed,7.25,5.0,Fraud & Risk
1128,68648,2025-04-05 05:28:20,Refund,High,Web,Resolved,19.72,1.0,KYC
1129,31043,2025-11-10 09:02:31,General Inquiry,Medium,Mobile App,Resolved,9.37,5.0,KYC
1130,23416,2022-12-08 00:02:27,Refund,High,Mobile App,Closed,4.19,4.0,Disputes
1131,7018,2025-07-24 07:12:59,Refund,Critical,Mobile App,Resolved,15.41,3.0,Account Services
1132,46946,2025-03-14 05:09:37,KYC,Medium,Mobile App,Closed,5.16,5.0,KYC
1133,14782,2025-12-29 22:07:41,Refund,Low,Email,Closed,8.31,4.0,Disputes
1134,1844,2024-03-06 10:10:29,General Inquiry,High,Web,Closed,21.21,3.0,Disputes
1135,94972,2024-06-10 12:57:01,Account Access,Low,Phone,Closed,13.65,3.0,Fraud & Risk
1136,114621,2025-11-11 12:00:35,Chargeback,Low,Branch,Closed,8.88,5.0,Account Services
1137,8559,2025-11-14 07:57:13,Refund,High,Web,Resolved,5.3,5.0,Payments
1138,41412,2025-02-27 14:09:48,Merchant Dispute,Critical,Phone,Resolved,2.8,3.0,Disputes
1139,64440,2024-12-23 01:25:06,Payment Failure,Low,Mobile App,Closed,49.99,5.0,Fraud & Risk
1140,96957,2024-02-28 20:08:23,KYC,Medium,Mobile App,Resolved,47.81,4.0,Payments
1141,66661,2025-12-01 10:06:28,Account Access,Medium,Web,Resolved,10.57,3.0,KYC
1142,45636,2024-05-22 00:38:58,General Inquiry,Medium,Web,Resolved,8.46,5.0,KYC
1143,85101,2025-06-24 16:17:46,Payment Failure,Medium,Email,Resolved,8.7,2.0,Payments
1144,47450,2023-12-08 10:22:01,Payment Failure,High,Email,Resolved,11.16,4.0,KYC
1145,1930,2023-09-07 20:41:20,Payment Failure,Low,Mobile App,Open,0.0,,Account Services
1146,93020,2025-10-24 19:45:38,Payment Failure,Low,Email,Resolved,14.89,4.0,KYC
1147,50344,2024-08-16 18:59:26,KYC,Medium,Web,Resolved,9.07,3.0,Fraud & Risk
1148,31685,2025-11-21 13:00:21,Refund,Medium,Email,Resolved,11.47,5.0,KYC
1149,77572,2025-07-15 00:10:36,Account Access,Medium,Web,Closed,11.68,4.0,Fraud & Risk
1150,18096,2022-11-16 02:21:28,Payment Failure,Low,Phone,Resolved,2.85,4.0,Account Services
1151,119165,2024-01-12 22:12:47,Fraud Alert,High,Web,Closed,7.89,5.0,KYC
1152,78721,2025-12-24 05:06:27,Chargeback,Low,Email,In Progress,29.42,,Disputes
1153,54633,2025-12-20 15:22:00,Payment Failure,Low,Web,Closed,23.92,5.0,Disputes
1154,12607,2025-12-29 05:42:00,Fraud Alert,Medium,Email,Resolved,2.28,5.0,Payments
1155,89990,2025-11-13 23:12:00,Refund,Medium,Email,Resolved,2.51,3.0,KYC
1156,48731,2025-09-03 14:08:04,Merchant Dispute,Medium,Web,Resolved,3.11,4.0,KYC
1157,56630,2023-01-11 09:05:55,Chargeback,Low,Web,Resolved,2.4,3.0,Account Services
1158,53851,2023-10-26 19:35:23,Account Access,Medium,Email,Open,0.0,,Fraud & Risk
1159,18634,2024-12-12 04:28:29,General Inquiry,Low,Mobile App,Closed,7.7,3.0,KYC
1160,74062,2023-03-03 18:40:53,Account Access,Medium,Mobile App,Open,0.0,,Payments
1161,102147,2025-08-19 19:36:42,Account Access,Critical,Phone,Resolved,2.33,5.0,Fraud & Risk
1162,114907,2025-03-14 16:22:17,General Inquiry,Low,Web,Open,0.0,,Disputes
1163,30753,2025-12-01 12:58:42,Account Access,High,Mobile App,Resolved,5.94,4.0,Payments
1164,1360,2024-09-22 20:58:33,Fraud Alert,Medium,Mobile App,Resolved,4.05,5.0,Disputes
1165,87479,2025-09-30 16:51:37,Payment Failure,Low,Email,Closed,12.42,3.0,Payments
1166,91482,2024-02-26 00:32:33,Merchant Dispute,Medium,Phone,Closed,5.62,4.0,Payments
1167,67734,2022-12-17 22:39:11,Account Access,Low,Mobile App,In Progress,4.79,,Fraud & Risk
1168,44645,2023-05-17 13:30:11,Payment Failure,High,Mobile App,Resolved,18.14,3.0,Payments
1169,12578,2025-08-20 15:45:12,Payment Failure,Low,Web,Resolved,13.36,5.0,Fraud & Risk
1170,23518,2024-07-07 12:57:33,Fraud Alert,Low,Web,Resolved,3.48,3.0,Fraud & Risk
1171,87971,2025-11-23 10:17:25,General Inquiry,Medium,Mobile App,Open,0.0,,Fraud & Risk
1172,92575,2025-06-23 01:17:19,Payment Failure,Medium,Phone,Resolved,1.85,4.0,Fraud & Risk
1173,99994,2025-11-07 23:40:38,Fraud Alert,Low,Web,Closed,11.07,4.0,Account Services
1174,3394,2024-12-26 02:07:14,Payment Failure,Medium,Branch,Closed,15.37,3.0,KYC
1175,25749,2025-09-04 19:42:53,Payment Failure,High,Email,Closed,7.71,5.0,Payments
1176,42855,2024-09-09 05:26:50,Chargeback,Low,Mobile App,Resolved,9.25,2.0,Fraud & Risk
1177,52015,2023-04-07 22:55:39,Account Access,Low,Phone,Closed,10.55,5.0,Payments
1178,47443,2024-07-15 01:12:51,Merchant Dispute,Low,Phone,Resolved,3.96,5.0,Fraud & Risk
1179,18490,2025-09-30 05:12:10,Merchant Dispute,Medium,Mobile App,In Progress,29.66,,Fraud & Risk
1180,118752,2025-04-01 01:16:15,Refund,Medium,Web,Closed,13.32,3.0,Payments
1181,91181,2025-01-13 01:27:59,Merchant Dispute,Low,Web,Resolved,15.18,4.0,Payments
1182,21902,2025-03-30 16:37:34,Payment Failure,Medium,Phone,Closed,5.23,5.0,Fraud & Risk
1183,23247,2025-10-27 12:09:23,Account Access,Low,Email,Resolved,3.43,4.0,Disputes
1184,38415,2025-11-09 01:51:18,General Inquiry,Low,Phone,Closed,8.4,5.0,KYC
1185,47412,2025-12-06 06:16:23,General Inquiry,Medium,Web,Resolved,13.27,5.0,Disputes
1186,104005,2025-11-04 00:54:37,Fraud Alert,Low,Web,Open,0.0,,KYC
1187,52339,2024-05-23 04:01:53,General Inquiry,Low,Mobile App,Resolved,5.53,5.0,KYC
1188,114405,2023-01-05 10:13:11,Payment Failure,Low,Mobile App,In Progress,14.36,,Payments
1189,20923,2025-10-03 17:42:00,Chargeback,Medium,Web,Closed,3.81,5.0,Account Services
1190,20363,2024-02-29 08:57:55,Account Access,Medium,Mobile App,Resolved,3.11,5.0,KYC
1191,107032,2022-12-26 07:18:55,Account Access,Medium,Mobile App,Closed,2.48,5.0,KYC
1192,70943,2025-07-21 08:23:27,Fraud Alert,Low,Email,Closed,2.48,5.0,Payments
1193,57701,2024-04-07 01:53:12,Merchant Dispute,Medium,Web,Resolved,7.94,4.0,KYC
1194,109441,2022-08-01 12:14:22,Account Access,Low,Email,Closed,14.98,4.0,Disputes
1195,111549,2024-10-24 02:55:42,General Inquiry,Low,Branch,Resolved,2.89,4.0,Payments
1196,72812,2025-01-31 02:43:27,Chargeback,Medium,Mobile App,Resolved,5.29,4.0,KYC
1197,107205,2023-03-08 11:01:00,Payment Failure,High,Phone,Resolved,5.89,4.0,KYC
1198,27283,2024-04-15 20:13:41,Account Access,Low,Phone,Resolved,8.02,5.0,Account Services
1199,66552,2025-10-06 11:03:24,Payment Failure,Medium,Email,Closed,0.54,5.0,Payments
1200,86408,2025-11-29 02:29:02,Refund,Medium,Mobile App,Closed,1.01,3.0,KYC
1201,17890,2025-06-26 23:28:26,Fraud Alert,Low,Web,In Progress,14.87,,Account Services
1202,62314,2024-06-13 15:39:35,Merchant Dispute,Medium,Mobile App,Resolved,9.57,3.0,Payments
1203,99296,2025-04-29 00:33:19,Account Access,Medium,Mobile App,Resolved,16.01,3.0,Payments
1204,16515,2023-06-10 08:21:19,Account Access,Critical,Mobile App,Closed,10.66,4.0,Fraud & Risk
1205,54972,2025-01-11 22:50:26,Payment Failure,High,Mobile App,In Progress,13.73,,Disputes
1206,41984,2024-10-13 12:40:16,Payment Failure,Low,Phone,Closed,8.12,5.0,KYC
1207,3090,2025-02-12 16:11:11,Account Access,Low,Mobile App,Closed,4.1,3.0,Account Services
1208,35747,2025-08-08 08:23:17,KYC,Low,Phone,Resolved,35.39,4.0,Disputes
1209,118245,2024-04-02 05:05:39,Payment Failure,Medium,Branch,Closed,9.2,4.0,KYC
1210,50412,2024-10-24 14:25:58,Account Access,Medium,Mobile App,Closed,8.5,4.0,Disputes
1211,16794,2022-03-27 12:28:57,Merchant Dispute,Medium,Web,In Progress,14.77,,KYC
1212,100308,2025-03-16 05:38:08,Payment Failure,Medium,Mobile App,Closed,1.95,4.0,KYC
1213,99810,2024-06-25 01:04:21,Account Access,Low,Mobile App,Resolved,17.75,5.0,Payments
1214,29835,2025-09-24 23:01:20,Merchant Dispute,Medium,Phone,Resolved,27.24,4.0,Payments
1215,79519,2023-09-05 11:19:23,Chargeback,Low,Email,Resolved,13.34,3.0,Disputes
1216,107911,2025-02-24 15:29:18,Payment Failure,Low,Phone,Resolved,15.48,4.0,KYC
1217,6552,2025-06-17 18:13:24,Chargeback,Low,Mobile App,Closed,2.42,2.0,Fraud & Risk
1218,56548,2025-12-30 16:08:02,Account Access,Medium,Mobile App,Closed,8.55,4.0,KYC
1219,115734,2025-12-14 17:34:19,Payment Failure,Low,Email,Resolved,9.97,3.0,Account Services
1220,54430,2025-07-01 15:38:48,KYC,Medium,Mobile App,Resolved,25.35,5.0,Fraud & Risk
1221,25553,2025-07-20 05:32:29,Fraud Alert,Low,Email,Closed,5.31,4.0,KYC
1222,23773,2025-07-28 13:40:34,Payment Failure,Low,Mobile App,Open,0.0,,Disputes
