customer_id,customer_tenure_months,age,city,state,customer_segment,income_band,kyc_status,acquisition_channel,signup_date,risk_band
20231,16,47,Pune,Maharashtra,Mass,50K-100K,Verified,Branch,2024-08-19,Medium
20232,8,38,Mumbai,Maharashtra,SME,<25K,Verified,Digital,2025-04-20,Low
20233,6,66,Chennai,Tamil Nadu,Mass,<25K,Verified,Partner,2025-06-16,Medium
20234,27,42,Mumbai,Maharashtra,Affluent,50K-100K,Verified,Branch,2023-10-11,High
20235,3,54,Chennai,Tamil Nadu,Premium,25K-50K,Verified,Partner,2025-09-24,Low
20236,17,54,Delhi,Delhi,Mass,50K-100K,Verified,Digital,2024-07-26,Low
20237,31,72,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2023-05-27,Medium
20238,17,30,Surat,Gujarat,Mass,50K-100K,Verified,Digital,2024-07-20,Low
20239,39,54,Chennai,Tamil Nadu,Mass,25K-50K,Verified,Branch,2022-09-23,Low
20240,42,43,Surat,Gujarat,Mass,50K-100K,Verified,Branch,2022-07-06,Medium
20241,13,19,Hyderabad,Telangana,Affluent,250K+,Verified,Digital,2024-11-29,Low
20242,35,68,Hyderabad,Telangana,Mass,25K-50K,Verified,Partner,2023-01-26,Medium
20243,5,80,Pune,Maharashtra,Premium,25K-50K,Verified,Digital,2025-07-07,Low
20244,26,40,Surat,Gujarat,Affluent,100K-250K,Pending,Referral,2023-10-17,Low
20245,42,28,Ahmedabad,Gujarat,Mass,<25K,Verified,Partner,2022-06-25,Low
20246,22,19,Pune,Maharashtra,SME,50K-100K,Verified,Branch,2024-02-13,Low
20247,23,23,Mumbai,Maharashtra,Mass,250K+,Verified,Digital,2024-02-03,Low
20248,3,75,Lucknow,Uttar Pradesh,Mass,50K-100K,Pending,Referral,2025-09-14,Medium
20249,17,65,Jaipur,Rajasthan,Premium,100K-250K,Verified,Partner,2024-07-19,Medium
20250,7,27,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2025-05-08,Low
20251,25,71,Kolkata,West Bengal,Mass,25K-50K,Verified,Branch,2023-12-12,Low
20252,8,80,Mumbai,Maharashtra,Premium,25K-50K,Verified,Digital,2025-05-04,Low
20253,21,25,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Branch,2024-04-05,Low
20254,29,66,Jaipur,Rajasthan,Premium,50K-100K,Pending,Referral,2023-08-12,Medium
20255,31,75,Bengaluru,Karnataka,Premium,100K-250K,Verified,Digital,2023-06-15,Medium
20256,12,30,Bengaluru,Karnataka,Mass,50K-100K,Verified,Referral,2024-12-21,High
20257,3,22,Surat,Gujarat,Mass,100K-250K,Verified,Branch,2025-09-12,Medium
20258,39,40,Ahmedabad,Gujarat,Mass,250K+,Verified,Branch,2022-10-08,Low
20259,41,39,Delhi,Delhi,Affluent,25K-50K,Verified,Partner,2022-08-15,High
20260,27,47,Jaipur,Rajasthan,Premium,50K-100K,Verified,Digital,2023-10-01,Low
20261,12,55,Bengaluru,Karnataka,SME,25K-50K,Verified,Partner,2024-12-17,Medium
20262,18,51,Delhi,Delhi,Mass,50K-100K,Verified,Branch,2024-07-09,Low
20263,32,21,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Branch,2023-04-22,Low
20264,2,27,Jaipur,Rajasthan,Premium,25K-50K,Verified,Digital,2025-10-31,High
20265,24,42,Indore,Madhya Pradesh,Premium,25K-50K,Verified,Branch,2023-12-17,Low
20266,40,60,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2022-08-31,Medium
20267,36,27,Ahmedabad,Gujarat,SME,100K-250K,Verified,Partner,2023-01-02,Low
20268,17,76,Ahmedabad,Gujarat,Premium,100K-250K,Verified,Partner,2024-07-24,High
20269,20,51,Kolkata,West Bengal,Mass,50K-100K,Pending,Digital,2024-04-17,Low
20270,6,57,Bengaluru,Karnataka,Premium,50K-100K,Verified,Digital,2025-06-29,Low
20271,18,34,Bengaluru,Karnataka,Mass,50K-100K,Rejected,Branch,2024-06-24,High
20272,3,46,Chennai,Tamil Nadu,Mass,<25K,Verified,Branch,2025-09-07,Low
20273,36,43,Jaipur,Rajasthan,Affluent,50K-100K,Verified,Digital,2023-01-11,Low
20274,0,18,Mumbai,Maharashtra,Affluent,50K-100K,Rejected,Branch,2025-12-03,Low
20275,25,69,Bengaluru,Karnataka,Premium,<25K,Verified,Partner,2023-12-12,Low
20276,37,54,Jaipur,Rajasthan,Mass,<25K,Pending,Branch,2022-12-09,Medium
20277,40,25,Kolkata,West Bengal,Mass,50K-100K,Verified,Digital,2022-08-28,Low
20278,44,42,Delhi,Delhi,Affluent,50K-100K,Verified,Digital,2022-05-19,Medium
20279,10,25,Delhi,Delhi,Affluent,100K-250K,Pending,Branch,2025-02-19,Low
20280,34,31,Mumbai,Maharashtra,Mass,100K-250K,Verified,Digital,2023-02-24,Low
20281,38,63,Surat,Gujarat,Affluent,<25K,Verified,Digital,2022-10-31,Low
20282,44,74,Bengaluru,Karnataka,Premium,<25K,Verified,Digital,2022-04-25,Low
20283,37,32,Hyderabad,Telangana,Mass,25K-50K,Pending,Digital,2022-12-09,Low
20284,6,71,Mumbai,Maharashtra,Mass,25K-50K,Verified,Partner,2025-06-28,Medium
20285,48,36,Mumbai,Maharashtra,SME,50K-100K,Verified,Referral,2022-01-07,Low
20286,24,58,Bengaluru,Karnataka,Mass,50K-100K,Verified,Branch,2024-01-01,Medium
20287,42,48,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Branch,2022-06-28,Low
20288,9,64,Ahmedabad,Gujarat,Affluent,50K-100K,Verified,Branch,2025-03-14,Low
20289,34,29,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Branch,2023-02-20,Low
20290,26,79,Indore,Madhya Pradesh,SME,25K-50K,Pending,Branch,2023-10-28,Low
20291,10,37,Kolkata,West Bengal,Premium,50K-100K,Verified,Partner,2025-02-18,Medium
20292,10,38,Jaipur,Rajasthan,SME,50K-100K,Verified,Digital,2025-02-21,Low
20293,43,30,Mumbai,Maharashtra,Mass,50K-100K,Rejected,Digital,2022-05-30,Low
20294,35,80,Chennai,Tamil Nadu,Premium,25K-50K,Verified,Digital,2023-02-01,Medium
20295,36,57,Delhi,Delhi,Mass,50K-100K,Verified,Partner,2023-01-16,Medium
20296,20,48,Mumbai,Maharashtra,Affluent,50K-100K,Verified,Digital,2024-04-18,Medium
20297,48,25,Kolkata,West Bengal,Mass,50K-100K,Verified,Branch,2022-01-01,Low
20298,40,72,Kolkata,West Bengal,Mass,25K-50K,Verified,Referral,2022-09-01,Medium
20299,1,65,Mumbai,Maharashtra,Mass,25K-50K,Verified,Digital,2025-11-22,Low
20300,6,34,Surat,Gujarat,Affluent,<25K,Verified,Digital,2025-06-28,Medium
20301,19,43,Kolkata,West Bengal,Mass,50K-100K,Pending,Referral,2024-05-28,Medium
20302,4,75,Pune,Maharashtra,Premium,50K-100K,Verified,Digital,2025-08-15,Low
20303,23,72,Pune,Maharashtra,Mass,50K-100K,Verified,Digital,2024-01-30,Low
20304,16,63,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Digital,2024-08-11,Medium
20305,4,28,Mumbai,Maharashtra,Mass,<25K,Verified,Digital,2025-08-13,Medium
20306,16,59,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Partner,2024-09-03,Low
20307,10,69,Surat,Gujarat,Premium,25K-50K,Verified,Digital,2025-02-12,Low
20308,48,25,Kolkata,West Bengal,Affluent,50K-100K,Rejected,Digital,2022-01-01,Low
20309,30,64,Mumbai,Maharashtra,Premium,<25K,Verified,Partner,2023-07-07,Low
20310,32,21,Surat,Gujarat,Mass,100K-250K,Verified,Digital,2023-04-27,Low
20311,28,48,Surat,Gujarat,Affluent,50K-100K,Verified,Digital,2023-08-23,Low
20312,23,46,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Branch,2024-02-02,Low
20313,37,70,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Digital,2022-12-01,High
20314,33,77,Chennai,Tamil Nadu,SME,250K+,Verified,Partner,2023-04-10,Low
20315,9,61,Mumbai,Maharashtra,Affluent,100K-250K,Verified,Digital,2025-03-10,Medium
20316,29,21,Indore,Madhya Pradesh,Premium,50K-100K,Verified,Branch,2023-08-06,Medium
20317,44,69,Mumbai,Maharashtra,Affluent,25K-50K,Verified,Referral,2022-05-17,Low
20318,15,73,Indore,Madhya Pradesh,Affluent,<25K,Verified,Digital,2024-09-30,Low
20319,17,50,Ahmedabad,Gujarat,Mass,100K-250K,Verified,Branch,2024-08-07,Medium
20320,25,32,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Digital,2023-11-18,Medium
20321,43,74,Chennai,Tamil Nadu,Premium,25K-50K,Verified,Partner,2022-06-16,Medium
20322,3,40,Lucknow,Uttar Pradesh,Affluent,100K-250K,Verified,Referral,2025-09-28,Medium
20323,0,24,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Branch,2025-12-04,Medium
20324,18,18,Chennai,Tamil Nadu,Affluent,25K-50K,Verified,Digital,2024-06-28,Medium
20325,19,22,Lucknow,Uttar Pradesh,SME,250K+,Verified,Partner,2024-05-29,Low
20326,20,63,Bengaluru,Karnataka,Affluent,<25K,Verified,Digital,2024-04-21,Low
20327,46,40,Lucknow,Uttar Pradesh,Affluent,25K-50K,Verified,Referral,2022-03-06,Low
20328,12,65,Lucknow,Uttar Pradesh,Mass,50K-100K,Verified,Digital,2024-12-26,Medium
20329,34,24,Delhi,Delhi,Mass,<25K,Verified,Branch,2023-03-09,Low
20330,12,71,Surat,Gujarat,Mass,50K-100K,Verified,Branch,2024-12-09,High
20331,4,59,Hyderabad,Telangana,Affluent,<25K,Verified,Partner,2025-08-30,Low
20332,4,60,Mumbai,Maharashtra,Mass,<25K,Verified,Partner,2025-08-25,Low
20333,44,51,Kolkata,West Bengal,Mass,25K-50K,Verified,Branch,2022-04-25,Low
20334,29,24,Ahmedabad,Gujarat,SME,25K-50K,Verified,Digital,2023-07-23,High
20335,3,59,Delhi,Delhi,Affluent,<25K,Verified,Partner,2025-09-27,Medium
20336,27,73,Mumbai,Maharashtra,Mass,100K-250K,Verified,Digital,2023-10-04,Low
20337,32,22,Kolkata,West Bengal,Mass,<25K,Verified,Digital,2023-05-10,Low
20338,5,31,Pune,Maharashtra,Mass,50K-100K,Verified,Partner,2025-07-16,Low
20339,17,21,Chennai,Tamil Nadu,Mass,<25K,Verified,Branch,2024-07-29,Medium
20340,11,18,Pune,Maharashtra,Premium,25K-50K,Verified,Digital,2025-01-08,Low
20341,4,67,Pune,Maharashtra,Mass,100K-250K,Verified,Branch,2025-08-15,Low
20342,16,23,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2024-08-25,Low
20343,21,30,Hyderabad,Telangana,Mass,25K-50K,Verified,Digital,2024-04-01,Low
20344,42,29,Mumbai,Maharashtra,Mass,25K-50K,Pending,Digital,2022-07-21,Medium
20345,27,57,Indore,Madhya Pradesh,Affluent,100K-250K,Verified,Branch,2023-10-11,Low
20346,30,61,Hyderabad,Telangana,Mass,50K-100K,Verified,Digital,2023-07-14,Medium
20347,14,80,Lucknow,Uttar Pradesh,Affluent,100K-250K,Verified,Referral,2024-11-07,Low
20348,32,52,Ahmedabad,Gujarat,Mass,50K-100K,Verified,Digital,2023-04-23,Low
20349,32,19,Indore,Madhya Pradesh,Affluent,<25K,Verified,Digital,2023-05-03,Low
20350,15,78,Surat,Gujarat,Premium,100K-250K,Verified,Partner,2024-09-09,Medium
20351,22,56,Hyderabad,Telangana,Affluent,25K-50K,Verified,Digital,2024-02-18,High
20352,37,74,Chennai,Tamil Nadu,Mass,25K-50K,Verified,Digital,2022-12-06,Low
20353,28,70,Bengaluru,Karnataka,Mass,25K-50K,Verified,Digital,2023-09-04,Low
20354,44,57,Pune,Maharashtra,Mass,250K+,Verified,Digital,2022-04-26,Medium
20355,46,74,Jaipur,Rajasthan,Mass,25K-50K,Pending,Digital,2022-03-15,Medium
20356,5,78,Indore,Madhya Pradesh,Mass,100K-250K,Verified,Partner,2025-07-16,Low
20357,44,49,Lucknow,Uttar Pradesh,Affluent,<25K,Verified,Referral,2022-04-26,High
20358,9,70,Indore,Madhya Pradesh,Mass,50K-100K,Verified,Branch,2025-04-02,High
20359,7,20,Indore,Madhya Pradesh,Premium,50K-100K,Verified,Digital,2025-05-30,Low
20360,44,23,Chennai,Tamil Nadu,Affluent,25K-50K,Verified,Partner,2022-05-06,Low
20361,26,70,Delhi,Delhi,Mass,50K-100K,Verified,Digital,2023-10-19,Low
20362,8,22,Bengaluru,Karnataka,Mass,50K-100K,Verified,Digital,2025-04-14,Low
20363,26,71,Bengaluru,Karnataka,Mass,50K-100K,Verified,Branch,2023-10-26,Low
20364,2,80,Hyderabad,Telangana,Premium,25K-50K,Verified,Digital,2025-10-30,Medium
20365,15,78,Bengaluru,Karnataka,Mass,25K-50K,Verified,Referral,2024-09-17,Low
20366,14,57,Mumbai,Maharashtra,Mass,25K-50K,Verified,Digital,2024-10-14,Low
20367,20,24,Jaipur,Rajasthan,Premium,25K-50K,Verified,Referral,2024-05-08,Low
20368,45,46,Indore,Madhya Pradesh,Affluent,100K-250K,Verified,Branch,2022-03-26,Low
20369,1,57,Lucknow,Uttar Pradesh,Affluent,<25K,Verified,Branch,2025-11-07,Low
20370,27,65,Kolkata,West Bengal,Mass,250K+,Verified,Partner,2023-09-25,Medium
20371,33,22,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2023-03-27,Medium
20372,31,26,Jaipur,Rajasthan,Affluent,50K-100K,Verified,Referral,2023-06-02,Low
20373,20,53,Lucknow,Uttar Pradesh,Premium,250K+,Verified,Digital,2024-04-25,Low
20374,25,49,Delhi,Delhi,Mass,100K-250K,Verified,Digital,2023-11-26,Low
20375,30,24,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Digital,2023-07-04,High
20376,17,51,Jaipur,Rajasthan,Premium,50K-100K,Verified,Digital,2024-07-17,Low
20377,44,22,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2022-04-26,Low
20378,14,38,Delhi,Delhi,Premium,50K-100K,Verified,Digital,2024-10-28,Medium
20379,7,60,Kolkata,West Bengal,Premium,50K-100K,Verified,Referral,2025-05-26,Medium
20380,35,74,Hyderabad,Telangana,Mass,25K-50K,Verified,Branch,2023-02-08,High
20381,38,37,Chennai,Tamil Nadu,SME,25K-50K,Verified,Partner,2022-10-31,High
20382,24,53,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Digital,2024-01-10,Low
20383,45,18,Jaipur,Rajasthan,Mass,50K-100K,Verified,Digital,2022-03-29,Low
20384,14,42,Pune,Maharashtra,Mass,100K-250K,Verified,Digital,2024-10-30,Low
20385,38,43,Mumbai,Maharashtra,Affluent,25K-50K,Verified,Branch,2022-11-04,High
20386,34,60,Chennai,Tamil Nadu,Mass,<25K,Verified,Digital,2023-03-10,Low
20387,22,25,Mumbai,Maharashtra,Mass,<25K,Verified,Referral,2024-03-12,Low
20388,43,45,Kolkata,West Bengal,Affluent,100K-250K,Verified,Digital,2022-06-13,Medium
20389,6,63,Bengaluru,Karnataka,Affluent,<25K,Pending,Branch,2025-06-16,Low
20390,4,35,Delhi,Delhi,Affluent,100K-250K,Rejected,Partner,2025-09-02,Low
20391,15,30,Kolkata,West Bengal,Mass,25K-50K,Verified,Partner,2024-09-22,Low
20392,26,71,Jaipur,Rajasthan,Affluent,25K-50K,Verified,Digital,2023-10-18,High
20393,3,60,Chennai,Tamil Nadu,Affluent,25K-50K,Verified,Digital,2025-09-20,Low
20394,48,54,Hyderabad,Telangana,Affluent,25K-50K,Verified,Referral,2022-01-18,Low
20395,12,45,Surat,Gujarat,Affluent,25K-50K,Verified,Digital,2024-12-30,Medium
20396,8,62,Chennai,Tamil Nadu,SME,100K-250K,Verified,Branch,2025-04-13,Low
20397,21,67,Kolkata,West Bengal,Premium,50K-100K,Pending,Digital,2024-03-21,Low
20398,37,70,Hyderabad,Telangana,Mass,100K-250K,Verified,Partner,2022-12-05,Low
20399,40,43,Jaipur,Rajasthan,Mass,250K+,Pending,Partner,2022-09-05,Low
20400,8,50,Pune,Maharashtra,Affluent,25K-50K,Verified,Digital,2025-05-01,Low
20401,0,21,Bengaluru,Karnataka,Mass,25K-50K,Verified,Branch,2025-12-13,High
20402,3,29,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Digital,2025-09-10,Medium
20403,38,25,Delhi,Delhi,Mass,25K-50K,Verified,Branch,2022-11-02,High
20404,41,24,Hyderabad,Telangana,Mass,<25K,Verified,Digital,2022-07-23,Low
20405,20,50,Jaipur,Rajasthan,Premium,100K-250K,Verified,Partner,2024-05-02,Low
20406,10,55,Delhi,Delhi,Affluent,50K-100K,Verified,Digital,2025-02-20,Low
20407,33,74,Bengaluru,Karnataka,SME,100K-250K,Verified,Digital,2023-03-23,Low
20408,24,52,Bengaluru,Karnataka,SME,25K-50K,Verified,Referral,2023-12-14,Low
20409,34,58,Chennai,Tamil Nadu,Mass,25K-50K,Verified,Digital,2023-03-09,Low
20410,10,36,Chennai,Tamil Nadu,Mass,<25K,Verified,Partner,2025-02-25,Medium
20411,21,37,Surat,Gujarat,Mass,<25K,Verified,Digital,2024-04-01,Low
20412,13,42,Lucknow,Uttar Pradesh,Affluent,<25K,Verified,Digital,2024-12-06,Low
20413,31,74,Kolkata,West Bengal,Affluent,50K-100K,Verified,Digital,2023-05-20,Low
20414,44,40,Mumbai,Maharashtra,Premium,<25K,Verified,Branch,2022-04-25,Medium
20415,0,27,Delhi,Delhi,Mass,100K-250K,Verified,Branch,2025-12-10,Low
20416,15,33,Chennai,Tamil Nadu,Affluent,25K-50K,Verified,Digital,2024-09-21,Medium
20417,41,77,Chennai,Tamil Nadu,Premium,50K-100K,Verified,Digital,2022-08-11,Medium
20418,27,48,Kolkata,West Bengal,Affluent,250K+,Verified,Digital,2023-09-28,Medium
20419,26,55,Indore,Madhya Pradesh,SME,50K-100K,Verified,Digital,2023-11-03,High
20420,16,22,Kolkata,West Bengal,Premium,25K-50K,Verified,Digital,2024-08-15,Medium
20421,17,41,Bengaluru,Karnataka,Mass,<25K,Verified,Branch,2024-07-21,Low
20422,45,67,Hyderabad,Telangana,Mass,25K-50K,Verified,Digital,2022-04-06,Low
20423,45,53,Delhi,Delhi,Mass,<25K,Verified,Referral,2022-04-17,Medium
20424,27,75,Indore,Madhya Pradesh,Affluent,25K-50K,Verified,Partner,2023-09-24,Medium
20425,25,25,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2023-11-29,Low
20426,47,28,Delhi,Delhi,Premium,100K-250K,Verified,Digital,2022-02-01,Low
20427,46,47,Bengaluru,Karnataka,Mass,<25K,Verified,Branch,2022-03-07,Medium
20428,8,46,Lucknow,Uttar Pradesh,Affluent,25K-50K,Verified,Digital,2025-04-17,Low
20429,22,77,Kolkata,West Bengal,Mass,25K-50K,Pending,Branch,2024-02-18,Low
20430,18,74,Pune,Maharashtra,Mass,<25K,Verified,Digital,2024-07-04,Low
20431,30,74,Mumbai,Maharashtra,SME,25K-50K,Pending,Digital,2023-07-03,Medium
20432,42,58,Jaipur,Rajasthan,Premium,<25K,Verified,Branch,2022-07-20,Medium
20433,47,39,Mumbai,Maharashtra,Affluent,250K+,Verified,Branch,2022-02-18,Medium
20434,22,47,Kolkata,West Bengal,Affluent,50K-100K,Verified,Digital,2024-02-26,Low
20435,17,37,Ahmedabad,Gujarat,Mass,100K-250K,Verified,Digital,2024-08-08,Low
20436,39,31,Pune,Maharashtra,Mass,<25K,Verified,Digital,2022-09-20,Low
20437,10,70,Indore,Madhya Pradesh,Mass,25K-50K,Verified,Branch,2025-03-02,Low
20438,37,43,Mumbai,Maharashtra,Mass,25K-50K,Verified,Digital,2022-12-10,Medium
20439,8,57,Delhi,Delhi,Premium,100K-250K,Pending,Digital,2025-04-14,Low
20440,1,19,Kolkata,West Bengal,Affluent,25K-50K,Verified,Digital,2025-11-15,Low
20441,48,60,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Digital,2022-01-11,Low
20442,42,70,Jaipur,Rajasthan,Mass,25K-50K,Verified,Digital,2022-07-20,Low
20443,17,50,Ahmedabad,Gujarat,Affluent,100K-250K,Verified,Digital,2024-08-02,Low
20444,17,70,Hyderabad,Telangana,Affluent,100K-250K,Verified,Branch,2024-07-14,Medium
20445,48,22,Chennai,Tamil Nadu,Mass,50K-100K,Verified,Digital,2022-01-03,Low
20446,7,67,Surat,Gujarat,SME,25K-50K,Verified,Referral,2025-05-22,Low
20447,21,45,Bengaluru,Karnataka,Affluent,<25K,Verified,Partner,2024-03-18,Low
20448,4,37,Delhi,Delhi,Premium,25K-50K,Verified,Branch,2025-08-23,High
20449,30,23,Indore,Madhya Pradesh,Premium,50K-100K,Verified,Digital,2023-07-14,Medium
20450,3,38,Indore,Madhya Pradesh,Affluent,<25K,Verified,Branch,2025-09-12,Low
20451,42,52,Indore,Madhya Pradesh,Affluent,25K-50K,Verified,Referral,2022-07-18,Low
20452,45,71,Chennai,Tamil Nadu,Affluent,50K-100K,Verified,Branch,2022-04-19,Low
20453,4,36,Hyderabad,Telangana,Mass,50K-100K,Verified,Digital,2025-08-07,Low
20454,45,26,Kolkata,West Bengal,Premium,25K-50K,Verified,Branch,2022-04-18,Medium
20455,1,53,Surat,Gujarat,SME,<25K,Verified,Digital,2025-12-02,Low
20456,30,26,Surat,Gujarat,Mass,<25K,Verified,Digital,2023-07-06,Low
20457,16,33,Mumbai,Maharashtra,Mass,25K-50K,Verified,Digital,2024-08-30,Low
20458,47,54,Pune,Maharashtra,Mass,25K-50K,Verified,Digital,2022-02-21,Medium
20459,45,69,Jaipur,Rajasthan,Premium,25K-50K,Verified,Branch,2022-04-22,Medium
20460,38,22,Pune,Maharashtra,Premium,25K-50K,Verified,Digital,2022-10-22,Low
20461,8,29,Jaipur,Rajasthan,Premium,50K-100K,Verified,Partner,2025-04-27,Low
20462,46,40,Delhi,Delhi,Mass,100K-250K,Pending,Digital,2022-03-06,Low
20463,29,65,Lucknow,Uttar Pradesh,Mass,<25K,Verified,Digital,2023-07-28,Medium
20464,33,44,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Partner,2023-04-10,Medium
20465,40,59,Surat,Gujarat,Mass,<25K,Pending,Referral,2022-09-15,Low
20466,15,18,Jaipur,Rajasthan,Premium,50K-100K,Verified,Digital,2024-09-30,Low
20467,27,28,Bengaluru,Karnataka,Mass,<25K,Verified,Digital,2023-09-26,Medium
20468,3,42,Pune,Maharashtra,Mass,100K-250K,Verified,Digital,2025-09-16,Medium
20469,41,65,Chennai,Tamil Nadu,Mass,<25K,Verified,Digital,2022-07-29,Low
20470,45,30,Pune,Maharashtra,Premium,50K-100K,Verified,Partner,2022-03-30,Low
20471,47,41,Indore,Madhya Pradesh,Affluent,50K-100K,Verified,Referral,2022-01-28,High
20472,40,54,Lucknow,Uttar Pradesh,Mass,250K+,Verified,Digital,2022-08-26,Medium
20473,37,64,Jaipur,Rajasthan,Affluent,50K-100K,Pending,Digital,2022-12-02,Low
20474,46,68,Bengaluru,Karnataka,Mass,<25K,Verified,Digital,2022-03-04,Low
20475,32,19,Ahmedabad,Gujarat,SME,25K-50K,Verified,Digital,2023-05-15,High
20476,22,19,Indore,Madhya Pradesh,Affluent,25K-50K,Rejected,Digital,2024-03-01,Medium
20477,29,56,Kolkata,West Bengal,Mass,25K-50K,Verified,Digital,2023-08-15,Low
20478,12,51,Surat,Gujarat,Mass,50K-100K,Verified,Digital,2024-12-10,Medium
20479,10,51,Lucknow,Uttar Pradesh,Mass,50K-100K,Verified,Partner,2025-02-09,Low
20480,38,59,Jaipur,Rajasthan,Premium,50K-100K,Verified,Digital,2022-10-28,Low
20481,11,22,Hyderabad,Telangana,Mass,<25K,Verified,Branch,2025-01-18,Medium
20482,41,59,Lucknow,Uttar Pradesh,SME,50K-100K,Verified,Referral,2022-08-17,Low
20483,43,32,Bengaluru,Karnataka,Mass,<25K,Verified,Referral,2022-05-30,Medium
20484,10,74,Lucknow,Uttar Pradesh,Mass,25K-50K,Verified,Digital,2025-03-07,Low
20485,10,27,Jaipur,Rajasthan,Mass,250K+,Verified,Digital,2025-03-04,Medium
20486,31,23,Bengaluru,Karnataka,Mass,<25K,Verified,Digital,2023-06-11,High
20487,37,68,Bengaluru,Karnataka,Mass,100K-250K,Verified,Branch,2022-11-29,Low
20488,2,74,Mumbai,Maharashtra,Mass,<25K,Verified,Digital,2025-10-17,Low
20489,42,36,Lucknow,Uttar Pradesh,Mass,100K-250K,Verified,Digital,2022-06-23,Medium
20490,7,65,Hyderabad,Telangana,Premium,25K-50K,Verified,Digital,2025-05-21,Medium
20491,3,41,Kolkata,West Bengal,Affluent,<25K,Verified,Digital,2025-09-28,Low
20492,46,39,Ahmedabad,Gujarat,Mass,100K-250K,Verified,Branch,2022-03-02,Medium
20493,12,53,Delhi,Delhi,Mass,50K-100K,Verified,Branch,2024-12-20,Medium
20494,21,55,Surat,Gujarat,Mass,100K-250K,Pending,Digital,2024-03-29,Low
20495,31,46,Kolkata,West Bengal,Affluent,25K-50K,Verified,Digital,2023-06-08,Low
20496,41,69,Jaipur,Rajasthan,Mass,25K-50K,Verified,Partner,2022-08-04,Low
20497,27,73,Hyderabad,Telangana,Mass,50K-100K,Verified,Partner,2023-09-16,Low
20498,29,24,Jaipur,Rajasthan,Mass,50K-100K,Verified,Digital,2023-08-01,Low
20499,25,45,Surat,Gujarat,Premium,50K-100K,Verified,Digital,2023-11-25,Low
20500,34,33,Hyderabad,Telangana,Affluent,25K-50K,Verified,Digital,2023-02-27,Medium
20501,24,76,Surat,Gujarat,Affluent,50K-100K,Verified,Branch,2023-12-17,Low
20502,0,61,Surat,Gujarat,Affluent,100K-250K,Verified,Partner,2025-12-17,Low
20503,2,37,Mumbai,Maharashtra,Affluent,25K-50K,Verified,Digital,2025-10-26,Medium
20504,7,62,Lucknow,Uttar Pradesh,Premium,<25K,Verified,Partner,2025-05-14,Medium
20505,5,79,Pune,Maharashtra,Mass,<25K,Verified,Branch,2025-08-02,Low
20506,11,54,Hyderabad,Telangana,Premium,50K-100K,Verified,Partner,2025-02-02,Low
20507,23,57,Chennai,Tamil Nadu,Premium,100K-250K,Verified,Digital,2024-01-24,High
20508,23,47,Indore,Madhya Pradesh,Affluent,50K-100K,Verified,Partner,2024-01-17,Low
20509,25,73,Ahmedabad,Gujarat,Premium,100K-250K,Verified,Partner,2023-11-19,Low
20510,24,51,Delhi,Delhi,Mass,<25K,Verified,Branch,2023-12-24,High
20511,23,46,Indore,Madhya Pradesh,Affluent,<25K,Verified,Branch,2024-01-17,Low
20512,40,59,Indore,Madhya Pradesh,Premium,25K-50K,Verified,Branch,2022-08-30,Low
20513,26,27,Jaipur,Rajasthan,Mass,100K-250K,Verified,Referral,2023-10-27,Low
20514,25,47,Indore,Madhya Pradesh,Mass,<25K,Verified,Digital,2023-12-09,Low
20515,34,55,Bengaluru,Karnataka,Affluent,100K-250K,Verified,Digital,2023-03-11,Low
20516,22,22,Bengaluru,Karnataka,Mass,<25K,Verified,Partner,2024-02-20,Low
20517,32,28,Pune,Maharashtra,Affluent,25K-50K,Verified,Digital,2023-04-29,Low
20518,35,45,Chennai,Tamil Nadu,SME,50K-100K,Verified,Referral,2023-01-19,Medium
20519,43,27,Indore,Madhya Pradesh,Mass,<25K,Verified,Partner,2022-06-19,Low
20520,14,43,Pune,Maharashtra,Affluent,100K-250K,Verified,Branch,2024-10-17,Medium
20521,17,23,Chennai,Tamil Nadu,Mass,25K-50K,Verified,Digital,2024-08-07,Low
20522,19,58,Ahmedabad,Gujarat,Mass,25K-50K,Verified,Partner,2024-05-18,Low
